"sys_utterance","",136.0,144.255,8.255," これから「アニメ・漫画」について話しましょう！"
"sys_utterance","",144.255,156.495,12.24," 最近アニメや漫画をよく見ますか？"
"sys_utterance","",156.495,165.176,8.681," どちらかといえば、アニメか漫画のどちらを見るんですか？"
"sys_utterance","",165.176,175.152,9.976," アニメですか。おすすめのアニメってありますか？"
"sys_utterance","",175.152,188.943,13.791," それは一体どういった内容なんですか？"
"sys_utterance","",188.943,205.239,16.296," どういったところが好きなんですか？"
"sys_utterance","",205.239,217.271,12.032," 私も興味が出てきました。私も今度見てみたいと思います！"
"sys_utterance","",217.271,229.127,11.856," 2018年には野球漫画の「メジャーセカンド」がアニメ化されるようですよ，ご存知ですか？"
"sys_utterance","",229.127,240.239,11.112," 2018年の4月頃から、NHKで放送されるようです！"
"sys_utterance","",240.239,254.591,14.352," 「メジャーセカンド」は前作で主人公だった茂野吾郎の息子の茂野だいごが主人公のようです．"
"sys_utterance","",254.591,267.67,13.079," 有名な野球選手である父を持つがゆえの，苦悩や挫折を描いているそうです．"
"sys_utterance","",267.67,275.207,7.537," アニメ化することはご存知でしたか？"
"sys_utterance","",275.207,285.294,10.087," 野球漫画「メジャー」を知っていますか？"
"sys_utterance","",285.294,298.742,13.448," 「メジャー」のアニメを見ようと思いますか？"
"sys_utterance","",298.742,307.895,9.153," そうですか，では別の作品を調べておきますね？"
"sys_utterance","",307.895,314.686,6.791," これから「銃」について話しましょう"
"sys_utterance","",314.686,324.103,9.417," 銃を見たことはありますか？"
"sys_utterance","",324.103,338.543,14.44," 銃か，射的ならどちらが好きなのですか？"
"sys_utterance","",338.543,353.846,15.303," 射的のどういったところが好きなのですか？"
"sys_utterance","",353.846,367.686,13.84," どういったところでやったことがあるんですか？"
"sys_utterance","",367.686,378.238,10.552," そうなんですか。それはおもしろそうですね。私も一度やってみたいです。"
"sys_utterance","",378.238,393.958,15.72," またの機会があればやってみたいですか？"
"sys_utterance","",393.958,413.974,20.016," とあるモデルガンのランキングによると、ライフル・SMG部門で一番人気のあるものは、東京マルイのHK417、アーリーマリアントだそうです。ご存知でしたか？"
"sys_utterance","",413.974,431.206,17.232," HK417は、イギリス、オーストラリア、フランスなどの、数カ国の軍隊や法執行部隊で使用されているようですね？"
"sys_utterance","",431.206,453.189,21.983," ダイアルはバレル同軸式のドラムタイプで、操作性も良いそうです！いいですね"
"sys_utterance","",453.189,467.029,13.84," そうですね，私もそう思います！"
"sys_utterance","",467.029,474.141,7.112," この銃をご存知でしたか？"
"sys_utterance","",474.141,482.077,7.936," 見たことはありますか？"
"sys_utterance","",482.077,497.493,15.416," バレル同軸式というのはとてもかっこいいですね，一度見てみたいですね！"
"sys_utterance","",497.493,505.077,7.584," これから「旅行」について話しましょう！"
"sys_utterance","",505.077,516.109,11.032," 最近旅行には行きましたか？"
"sys_utterance","",516.109,527.516,11.407," 旅行にはよく行くんですか？"
"sys_utterance","",527.516,538.421,10.905," 今まで行った中でおすすめの場所はありますか？"
"sys_utterance","",538.421,558.404,19.983," その旅行ではなにが一番楽しかったんですか？"
"sys_utterance","",558.404,569.333,10.929," なるほど、それは楽しそうですね！私も行ってみたいです。"
"sys_utterance","",569.333,580.316,10.983," 最近では、パリへの旅行者が増えているようです。ご存知でしたか？"
"sys_utterance","",580.316,591.004,10.688," パリは、ルーブル美術館やエッフェル塔など、様々な観光名所があるので行ってみたいですね！"
"sys_utterance","",591.004,600.661,9.657," 行ったことはありますか？"
"sys_utterance","",600.661,608.028,7.367," そうですね、私もそう思います！"
"sys_utterance","",608.028,619.756,11.728," この先，国内の旅行に行く予定はありますか？"
"sys_utterance","",619.756,633.452,13.696," そうなんですか，残念です．"
"sys_utterance","",633.452,648.836,15.384," そうなんですか。羨ましいです。私も一度行ってみたいです！"
"sys_utterance","",648.836,656.076,7.24," これから「鉄道」について話しましょう"
"sys_utterance","",656.076,663.7,7.624," 電車は好きですか？"
"sys_utterance","",663.7,676.252,12.552," 電車に乗るのがすきなんですか？それとも見るのが好きなんですか？"
"sys_utterance","",676.252,693.1,16.848," そうなんですか。どういったところが好きなんですか？"
"sys_utterance","",693.1,717.571,24.471," どういったときに電車を利用するんですか？"
"sys_utterance","",717.571,728.22,10.649," 駅弁などは買ったことがありますか？"
"sys_utterance","",728.22,744.108,15.888," 駅弁というのは美味しいんですか？わたしは食べたことがないのでわからないのですが"
"sys_utterance","",744.108,756.387,12.279," そうなんですか。それは一度食べてみたいものです！"
"sys_utterance","",756.387,770.283,13.896," 臨時寝台特別急行列車であるトワイライトエクスプレスが運行終了したそうですね．ご存知でしたか？"
"sys_utterance","",770.283,789.107,18.824," トワイライトエクスプレスは、1989年7月21日に運転を開始し、平均所要時間は、下りだと約22時間だそうです！長いですね"
"sys_utterance","",789.107,804.787,15.68," 2017年の春からは、トワイライトエクスプレスみずかぜとして、トワイライトエクスプレスの名称は、受け継がれたそうです！"
"sys_utterance","",804.787,810.875,6.088," ご存知でしたか？"
"sys_utterance","",810.875,818.923,8.048," のってみたいですか？"
"sys_utterance","",818.923,828.411,9.488," そうなんですか。一度、乗ってみたいものですね！"
"sys_utterance","",828.411,834.338,5.927," これから「スポーツ」について話しましょう！"
"sys_utterance","",834.338,844.418,10.08," 最近スポーツはしましたか？"
"sys_utterance","",844.418,862.971,18.553," スポーツはよくするんですか？"
"sys_utterance","",862.971,882.227,19.256," そのスポーツはどういったところが面白いんですか？"
"sys_utterance","",882.227,894.802,12.575," 最近はどこでしたんですか？"
"sys_utterance","",894.802,908.17,13.368," なるほど、面白そうですね，機会があればわたしもやってみたいです！"
"sys_utterance","",908.17,918.89,10.72," 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？"
"sys_utterance","",918.89,937.178,18.288," 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるので行ってみたいものですね！"
"sys_utterance","",937.178,944.994,7.816," オリンピックは今までに見たことはありますか？"
"sys_utterance","",944.994,954.37,9.376," 日本で開催されるオリンピックを、見に行く予定はありますか？"
"sys_utterance","",954.37,964.105,9.735," そうなんですか。それは羨ましいです！"
"sys_utterance","",964.105,971.435,7.33," これから「家電」について話しましょう"
"sys_utterance","",971.435,983.321,11.886," 最近電気屋さんには行きましたか？"
"sys_utterance","",983.321,999.049,15.728," 注目の家電はありますか？"
"sys_utterance","",999.049,1018.297,19.248," それはなんですか？"
"sys_utterance","",1018.297,1033.041,14.744," 何故注目の家電なんですか？"
"sys_utterance","",1033.041,1052.041,19.0," 次に買おうと思っている家電はありますか？"
"sys_utterance","",1052.041,1061.281,9.24," そうなんですか．私も一度調べてみますね．"
"sys_utterance","",1061.281,1073.953,12.672," 最近では人工知能を搭載した家電が注目されているようですね．ご存知ですか？"
"sys_utterance","",1073.953,1087.816,13.863," 掃除機をはじめ，洗濯機や電子レンジなどにも搭載されているようです？すごいですね．"
"sys_utterance","",1087.816,1101.24,13.424," 人工知能というとロボットをイメージするのですが，これらは全然ロボットの形をしていないんですね．意外です．"
"sys_utterance","",1101.24,1112.433,11.193," 人工知能を搭載した家電を持っていますか？"
"sys_utterance","",1112.433,1129.577,17.144," 人工知能が搭載された家電を，使用したことはありますか？"
"sys_utterance","",1129.577,1142.977,13.4," こういった家電を使用したいと思いますか？"
"sys_utterance","",1142.977,1151.568,8.591," いいですね，私も使ってみたいです！"
"user_utterance","",136.0,144.255,8.255,"(F はい)"
"user_utterance","",144.255,156.495,12.24,"そうですね|最近はちょっと忙しくて見れないんですけど昔のアニメとかを|引っ張り出してきて見てます"
"user_utterance","",156.495,165.176,8.681,"アニメですかね|アニメのほうが好きです"
"user_utterance","",165.176,175.152,9.976,"そうですね|私が好きなのは銀魂です"
"user_utterance","",175.152,188.943,13.791,"(F えーとー)|幕末の|新選組とかの時代をおもしろくコメディに|変えたマンガです"
"user_utterance","",188.943,205.239,16.296,"そうですね|とにかく私新選組がもともと好きなので新選組が出てることが|お勧めのポイントなのと|キャラクターがみんなとてもかっこいいです"
"user_utterance","",205.239,217.271,12.032,"ぜひ見てみてください|お勧めです"
"user_utterance","",217.271,229.127,11.856,"そうなんですか|知りませんでした"
"user_utterance","",229.127,240.239,11.112,"メジャーは|(F あ)そうなんですか|もうすぐですね|じゃ楽しみに待ってます"
"user_utterance","",240.239,254.591,14.352,"(F へー)そうなんですね|茂野君パパになったんですね"
"user_utterance","",254.591,267.67,13.079,"なるほど|結構ストーリーとしては王道な感じですね"
"user_utterance","",267.67,275.207,7.537,"いや|それが全然知りませんでした"
"user_utterance","",275.207,285.294,10.087,"メジャーは知ってました|昔アニメも少し見てました"
"user_utterance","",285.294,298.742,13.448,"そうですね|四月から社会人になってちょっと忙しくなるので|アニメを見るのは難しいかもしれないです"
"user_utterance","",298.742,307.895,9.153,"わざわざありがとうございます"
"user_utterance","",307.895,314.686,6.791,"(F はい)"
"user_utterance","",314.686,324.103,9.417,"見たこと|本物の銃を見たことはないですね"
"user_utterance","",324.103,338.543,14.44,"射的です|屋台の射的は大好きです"
