"sys_utterance","",135.0,141.177,6.177," これから「ゲーム」について話しましょう"
"sys_utterance","",141.177,150.848,9.671," 最近ゲームはしますか？"
"sys_utterance","",150.848,162.912,12.064," ゲームは良くする方なんですか？"
"sys_utterance","",162.912,173.8,10.888," おすすめのゲームってありますか？"
"sys_utterance","",173.8,190.903,17.103," それは一体どんなゲームなんですか？"
"sys_utterance","",190.903,209.608,18.705," そのゲームのどんなところが好きなんですか？"
"sys_utterance","",209.608,218.416,8.808," なるほど。私もやってみたいです！"
"sys_utterance","",218.416,235.224,16.808," 最近注目されているゲームでは「モンスターハンターワールド」というものがあるそうですよ？"
"sys_utterance","",235.224,255.063,19.839," プレイステーションフォーで遊ぶことができるゲームで，狩りをする人気ゲームの最新作だそうです！"
"sys_utterance","",255.063,264.296,9.233," 2018年1月発売予定のようですよ？"
"sys_utterance","",264.296,270.703,6.407," 「モンスターハンター」をやったことがありますか？"
"sys_utterance","",270.703,277.663,6.96," やってみたいと思いますか？"
"sys_utterance","",277.663,288.655,10.992," また，ほかに注目されているゲームとしては，マリオオデッセイ，スプラトゥーン，ポケモンなどがあります．"
"sys_utterance","",288.655,304.639,15.984," これらのゲームでやってみたいものはありますか？"
"sys_utterance","",304.639,313.287,8.648," いいですね，私もやってみたいです！"
"sys_utterance","",313.287,320.343,7.056," これから「芸術作品」について話しましょう"
"sys_utterance","",320.343,331.086,10.743," 最近芸術作品に触れる機会はありましたか？"
"sys_utterance","",331.086,349.439,18.353," 美術館などには行かれることはありますか？"
"sys_utterance","",349.439,357.407,7.968," では，行ったことはありますか？"
"sys_utterance","",357.407,375.415,18.008," その時に印象に残ったものはありましたか？"
"sys_utterance","",375.415,396.918,21.503," 好きな作品などはありますか？"
"sys_utterance","",396.918,404.655,7.737," そうなんですか，それは残念です．"
"sys_utterance","",404.655,421.399,16.744," 最近では，レオナルド・ダビンチの作品「サルバトール・ムンディ」が約510億円で落札されたことが話題になっているようです．ご存じですか？"
"sys_utterance","",421.399,433.974,12.575," 「サルバトール・ムンディ」は、イエスキリスト、を描いた作品で，１５００年頃の作品です．"
"sys_utterance","",433.974,450.598,16.624," 510億円での落札というのは、美術品の競売額としては史上最高額だそうです，すごいですね！"
"sys_utterance","",450.598,461.51,10.912," ちなみに２位は336億円だそうなので，圧倒的な評価を受けたことがわかりますね．"
"sys_utterance","",461.51,470.909,9.399," ダビンチの作品を見たことはありますか？"
"sys_utterance","",470.909,482.174,11.265," ダビンチの作品は好きですか？"
"sys_utterance","",482.174,495.846,13.672," そうなんですか，有名なかたの作品なので，一度は見てみたいものですね！"
"sys_utterance","",495.846,503.421,7.575," これから「食べ物」について話しましょう！"
"sys_utterance","",503.421,512.526,9.105," スイーツは好きですか？"
"sys_utterance","",512.526,519.965,7.439," そうなんですか，では料理について話しましょう！"
"sys_utterance","",519.965,528.734,8.769," 食べるのか，見たり作ったりするののどちらが好きなんですか？"
"sys_utterance","",528.734,544.134,15.4," 食べるのが好きなんですね。おすすめの美味しいものはありますか？"
"sys_utterance","",544.134,564.653,20.519," どういったところが好きなんですか？"
"sys_utterance","",564.653,570.933,6.28," それは最近食べられたんですか？"
"sys_utterance","",570.933,579.349,8.416," どこで食べられたんですか？"
"sys_utterance","",579.349,589.405,10.056," いいですね，私も食べてみたいです！"
"sys_utterance","",589.405,596.989,7.584," 「ご飯のおとも」のランキングでは納豆が一位のようです。"
"sys_utterance","",596.989,606.493,9.504," ちなみに、二位は明太子、三位は昆布だそうです。ご存知でしたか？"
"sys_utterance","",606.493,623.941,17.448," あなたのおすすめのご飯のおともはなんですか？"
"sys_utterance","",623.941,638.117,14.176," それは最近食べられたんですか？"
"sys_utterance","",638.117,650.093,11.976," そうですか。また、私が独自に探してみますね・・"
"sys_utterance","",650.093,656.309,6.216," これから「ドラマ」の話をしましょう！"
"sys_utterance","",656.309,662.532,6.223," 最近ドラマは見ましたか？"
"sys_utterance","",662.532,676.004,13.472," ドラマはよく見る方ですか？"
"sys_utterance","",676.004,694.14,18.136," あまり見ないんですね。では、今までに見た中で一番好きなドラマはありますか？"
"sys_utterance","",694.14,704.508,10.368," そうですか。残念です。一度、独自で調べてみますね・・"
"sys_utterance","",704.508,715.54,11.032," 放送予定のドラマでは「アノネ」というドラマが注目されているようです．ご存知ですか？"
"sys_utterance","",715.54,727.548,12.008," 主演は、映画「ちはやふる」でも活躍された，広瀬すずさんのようです．"
"sys_utterance","",727.548,745.116,17.568," ドラマ「アノネ」は、生きることの意味，生きるうえで大切なものは何か，を問いかけ，真実の人間の愛を見つける物語のようです．"
"sys_utterance","",745.116,753.308,8.192," 2018年の1月から放送されるようですよ？"
"sys_utterance","",753.308,759.836,6.528," ドラマ「アノネ」を知っていますか？"
"sys_utterance","",759.836,766.359,6.523," 見るつもりはありますか？"
"sys_utterance","",766.359,776.828,10.469," そうなんですか．では他のドラマを一度独自で調べてみますね！"
"sys_utterance","",776.828,784.011,7.183," これから「スポーツ」について話しましょう！"
"sys_utterance","",784.011,792.948,8.937," 最近スポーツはしましたか？"
"sys_utterance","",792.948,801.515,8.567," スポーツはよくするんですか？"
"sys_utterance","",801.515,819.139,17.624," 好きなスポーツはなんですか？"
"sys_utterance","",819.139,839.428,20.289," そのスポーツはどういったところが面白いんですか？"
"sys_utterance","",839.428,849.403,9.975," そのスポーツはするほうが好きですか？それとも見るほうが好きですか？"
"sys_utterance","",849.403,872.411,23.008," するのが好きなんですね．最近はどこでしたんですか？"
"sys_utterance","",872.411,880.099,7.688," なるほど、機会があればわたしもやってみたいです！"
"sys_utterance","",880.099,889.682,9.583," 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？"
"sys_utterance","",889.682,902.403,12.721," 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるので行ってみたいものですね！"
"sys_utterance","",902.403,911.275,8.872," オリンピックは今までに見たことはありますか？"
"sys_utterance","",911.275,923.29,12.015," 日本で開催されるオリンピックを、見に行く予定はありますか？"
"sys_utterance","",923.29,932.859,9.569," そうですね、私も行けたら行きたいです！"
"sys_utterance","",932.859,939.906,7.047," これから「歌舞伎」について話しましょう！"
"sys_utterance","",939.906,949.691,9.785," 歌舞伎を見に行ったことはありますか？"
"sys_utterance","",949.691,957.826,8.135," テレビなどでも見たことはないですか？"
"sys_utterance","",957.826,967.986,10.16," では，歌舞伎界で活躍されている方々を見たことはありますか？"
"sys_utterance","",967.986,989.81,21.824," どういった時に見られたんですか？"
"sys_utterance","",989.81,995.546,5.736," いいですね，私も見てみたいです！"
"sys_utterance","",995.546,1006.53,10.984," 最近では，歌舞伎での「ナルト」の公演が行われる予定のようです．ご存知でしたか？"
"sys_utterance","",1006.53,1017.442,10.912," 人気漫画「ナルト」をテーマにした作品で，来年の夏頃に公演されるそうです．"
"sys_utterance","",1017.442,1027.266,9.824," 坂東みのすけ、さんと，中村はやとさんが出演されるみたいです．"
"sys_utterance","",1027.266,1036.53,9.264," これらの歌舞伎俳優はご存知ですか？"
"sys_utterance","",1036.53,1046.473,9.943," 漫画の歌舞伎かの先駆けである「ワンピース歌舞伎」に出演した二人だそうです．"
"sys_utterance","",1046.473,1056.266,9.793," 「ナルト」の歌舞伎をみに行こうと思いますか？"
"sys_utterance","",1056.266,1065.921,9.655," そうですか．では他の公演を調べておきますね・・"
"user_utterance","",135.0,141.177,6.177,""
"user_utterance","",141.177,150.848,9.671,"最近|いや|研究に忙しくてあんまりできてないですね|やりたいですけど"
"user_utterance","",150.848,162.912,12.064,"(F まあ)|昔はよくやってたけど最近は(D けっこ)あんまりできてないかな|と思いますね"
"user_utterance","",162.912,173.8,10.888,"(F ま)自分は(F まあ)ロールプレインゲーム全般が好きで(F ま)特にドラクエシリーズが好きですかね"
"user_utterance","",173.8,190.903,17.103,"(F んー)そうですね|(F ま)主人公を操作して|(F まあ)|たくさんの敵を倒して|だんだん強くなっていって|(F まあ)|魔王を倒すっていう|ゲームですね|(F ま)簡単に言うと"
"user_utterance","",190.903,209.608,18.705,"どんなところ|(F まあ)新しい|武器を手に入れて強くなって新しい自分を(? おぼえ)強くなったり|(F まあ)|徐々に徐々に|(F そのー)成長していけるのを実感できるところが|楽しいかなって思います"
"user_utterance","",209.608,218.416,8.808,"ぜひぜひお勧めします"
"user_utterance","",218.416,235.224,16.808,"(F あー)そうなん|いや|(F まあ)モンスターハンター(F ま)結構流行ってるのは知ってる(D す)自分はやったことないですね"
"user_utterance","",235.224,255.063,19.839,"(F まあ)機会があればですね|(F はい)|(F へー)|(F え)実はプレイステーション４持ってないので|(F まあ)|(F ま)やるとなったら買わなきゃいけなくて|(F まあ)|ぜひ機会があればっていう感じですか"
"user_utterance","",255.063,264.296,9.233,"ね|(F あ)もうじゃあもうすぐ|発売されるんですね"
